# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Oct 23 17:53:33 2023,,,,,,,,,,,,
#,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,,,,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,,,,,,,,
# COLUMN discoverymethod: Discovery Method,,,,,,,,,,,,
# COLUMN disc_year:      Discovery Year,,,,,,,,,,,,
# COLUMN disc_facility:  Discovery Facility,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass],,,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature [K],,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,
#,,,,,,,,,,,,
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_bmasse,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-312 c,1,2,Transit,2014,Kepler,19.74733983,0,6243,1.15,1.23,4.41,797.72
Kepler-312 c,1,2,Transit,2014,Kepler,19.747412,0,6115,1.47,0,4.19,797.72
Kepler-312 c,1,2,Transit,2014,Kepler,19.74732846,0,6173,1.11,1.2,4.43,797.72
Kepler-312 c,1,2,Transit,2014,Kepler,0,0,6224,1.7,0,0,797.72
Kepler-312 c,1,2,Transit,2014,Kepler,19.74732846,0,6173,1.11,1.2,4.43,797.72
Kepler-312 c,1,2,Transit,2014,Kepler,19.747469,0,6197,1.19,1.23,4.38,797.72
Kepler-313 b,1,2,Transit,2014,Kepler,14.97039854,0,0,0,0,0,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.97031664,0,5726,1.48,1.07,4.12,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.9702081,0,5804,1.39,1.08,4.18,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.970418,0,5727,1.54,0,4.13,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.9702081,0,5900,1.07,0.96,4.36,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.9702081,0,5900,1.07,0.96,4.36,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.97032363,0,0,0,0,0,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.97015,0,5880,1.08,0.96,4.36,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.9702081,0,5900,1.07,0.96,4.36,0
Kepler-313 b,1,2,Transit,2014,Kepler,14.97031664,0,0,0,0,0,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2753853,0,5726,1.48,1.07,4.12,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2752118,0,5804,1.39,1.08,4.18,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.273273,0,5727,1.54,0,4.13,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2752118,0,5900,1.07,0.96,4.36,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2752118,0,5900,1.07,0.96,4.36,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2757,0,5880,1.08,0.96,4.36,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.27561961,0,0,0,0,0,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.27625196,0,0,0,0,0,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2753853,0,0,0,0,0,0
Kepler-313 c,1,2,Transit,2014,Kepler,32.2752118,0,5900,1.07,0.96,4.36,0
Kepler-314 b,1,2,Transit,2014,Kepler,2.461098,0,5501,0.95,1.02,4.49,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106655,0,5421,0.87,0.95,4.54,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.461069,0,5378,0.95,0,4.46,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106962,0,5219.54,0.94,0.89,4.44,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106655,0,5497,0.91,1.03,4.53,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106655,0,5497,0.91,1.03,4.53,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,0,0,5440,0.88,0,0,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106655,0,5497,0.91,1.03,4.53,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46104053,0,5219.54,0.94,0.89,4.44,268.881
Kepler-314 b,1,2,Transit,2014,Kepler,2.46106962,0,5418,0.89,0.98,4.53,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,0,0,5440,0.88,0,0,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.9604,0,5501,0.95,1.02,4.49,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040001,0,5418,0.89,0.98,4.53,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.960392,0,5378,0.95,0,4.46,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040066,0,5219.54,0.94,0.89,4.44,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040324,0,5219.54,0.94,0.89,4.44,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040108,0,5421,0.87,0.95,4.54,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040108,0,5497,0.91,1.03,4.53,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040001,0,5219.54,0.94,0.89,4.44,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040108,0,5497,0.91,1.03,4.53,268.881
Kepler-314 c,1,2,Transit,2014,Kepler,5.96040108,0,5497,0.91,1.03,4.53,268.881
Kepler-315 b,1,2,Transit,2014,Kepler,96.105471,0,5724,0.86,0.82,4.48,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.1009,0,5773,0.91,0.95,4.5,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.109323,0,5783,1,1.04,4.45,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,0,0,5683,1.05,0,0,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.109323,0,5792,1,0.88,4.38,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.105471,0,5842,1,0.98,4.43,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.105471,0,5724,0.86,0.82,4.48,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.105471,0,5724,0.86,0.82,4.48,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.11050444,0,5783,1,1.04,4.45,1160.63
Kepler-315 b,1,2,Transit,2014,Kepler,96.101141,0,5796,1.04,0,4.38,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.467621,0,5724,0.86,0.82,4.48,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.467621,0,5842,1,0.98,4.43,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,0,0,5683,1.05,0,0,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.47847,0,5783,1,1.04,4.45,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.467621,0,5724,0.86,0.82,4.48,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.4734326,0,5783,1,1.04,4.45,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.469335,0,5796,1.04,0,4.38,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.47847,0,5792,1,0.88,4.38,1160.63
Kepler-315 c,1,2,Transit,2014,Kepler,265.467621,0,5724,0.86,0.82,4.48,1160.63
Kepler-316 b,1,2,Transit,2014,Kepler,2.24048639,0,4268,0.6,0.62,4.68,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,0,0,4200,0.64,0.67,0,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.2404867,0,4198,0.57,0.59,4.69,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.24048639,0,4132,0.55,0.56,4.7,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.240507,0,4272,0.56,0.59,4.71,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.2404867,0,4256,0.7,0.67,4.57,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,0,0,4200,0.68,0,0,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.24048639,0,4132,0.55,0.56,4.7,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.24048639,0,4132,0.55,0.56,4.7,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.24049791,0,4256,0.7,0.67,4.57,384.938
Kepler-316 b,1,2,Transit,2014,Kepler,2.240508,0,4204,0.52,0,4.74,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.82776344,0,4256,0.7,0.67,4.57,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.8277839,0,4132,0.55,0.56,4.7,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.8277839,0,4132,0.55,0.56,4.7,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.827766,0,4204,0.52,0,4.74,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.827818,0,4272,0.56,0.59,4.71,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,0,0,4200,0.68,0,0,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,0,0,4200,0.64,0.67,0,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.8277839,0,4132,0.55,0.56,4.7,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.8277839,0,4268,0.6,0.62,4.68,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.82778157,0,4198,0.57,0.59,4.69,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.82778157,0,4256,0.7,0.67,4.57,384.938
Kepler-316 c,1,2,Transit,2014,Kepler,6.82776885,0,4256,0.7,0.67,4.57,384.938
Kepler-317 b,1,2,Transit,2014,Kepler,5.52417517,0,5805,1.05,1.04,4.42,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52418625,0,5317,0.93,0.92,4.47,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52417517,0,5497,0.94,0.98,4.49,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.524242,0,5497,0.94,0,4.49,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.524233,0,5372,0.86,0.82,4.48,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.524,109.8,0,0.94,0.98,0,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52417517,0,5497,0.94,0.98,4.49,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52418625,0,5334,1,0.86,4.37,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52417517,0,5497,0.94,0.98,4.49,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,0,0,5323,0.85,0,0,940.584
Kepler-317 b,1,2,Transit,2014,Kepler,5.52421777,0,5317,0.93,0.92,4.47,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.775,0,0,0.94,0.98,0,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77519484,0,5317,0.93,0.92,4.47,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77508519,0,5497,0.94,0.98,4.49,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77514782,0,5334,1,0.86,4.37,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77501,0,5497,0.94,0,4.49,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,0,0,5323,0.85,0,0,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77514782,0,5317,0.93,0.92,4.47,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77508519,0,5805,1.05,1.04,4.42,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77508519,0,5497,0.94,0.98,4.49,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77508519,0,5497,0.94,0.98,4.49,940.584
Kepler-317 c,1,2,Transit,2014,Kepler,8.77514,0,5372,0.86,0.82,4.48,940.584
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271906,0,5903,1.47,1.11,4.15,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271906,0,5903,1.47,1.11,4.15,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271796,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,0,0,5873,0.98,0,0,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.662715,0,5746,1.19,0,4.33,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271902,0,5729,0.94,1.05,4.51,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271902,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271906,0,5903,1.47,1.11,4.15,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271775,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.6627227,0,5812,1.39,0.98,4.14,489.141
Kepler-318 b,1,2,Transit,2014,Kepler,4.66271906,0,5708,0.94,1.02,4.5,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.815007,0,5746,1.19,0,4.33,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150013,0,5903,1.47,1.11,4.15,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150013,0,5708,0.94,1.02,4.5,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150013,0,5903,1.47,1.11,4.15,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150174,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150174,0,5729,0.94,1.05,4.51,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.81500401,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150005,0,5940.12,0.95,1.08,4.52,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.8150013,0,5903,1.47,1.11,4.15,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,11.815018,0,5812,1.39,0.98,4.14,489.141
Kepler-318 c,1,2,Transit,2014,Kepler,0,0,5873,0.98,0,0,489.141
Kepler-319 b,1,3,Transit,2014,Kepler,4.36273233,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36274436,0,5903,1.78,1.35,4.07,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.362741,0,5708,1.49,0.96,4.08,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36273233,0,5527,0.88,0.88,4.49,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36274436,0,5903,1.78,1.35,4.07,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.362705,0,5526,0.9,0,4.49,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36275831,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36274436,0,5903,1.78,1.35,4.07,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36274395,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,4.36274436,0,5613,0.92,0.96,4.5,503.436
Kepler-319 b,1,3,Transit,2014,Kepler,0,0,5599,0.85,0,0,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,0,0,5599,0.85,0,0,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135962,0,5903,1.78,1.35,4.07,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135925,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135962,0,5903,1.78,1.35,4.07,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.941357,0,5526,0.9,0,4.49,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135824,0,5527,0.88,0.88,4.49,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135704,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135824,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135962,0,5903,1.78,1.35,4.07,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.941344,0,5708,1.49,0.96,4.08,503.436
Kepler-319 c,1,3,Transit,2014,Kepler,6.94135962,0,5613,0.92,0.96,4.5,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.7821117,0,5527,0.88,0.88,4.49,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78204372,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,0,0,5599,0.85,0,0,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78209253,0,5903,1.78,1.35,4.07,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78209253,0,5903,1.78,1.35,4.07,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.781925,0,5526,0.9,0,4.49,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78209253,0,5903,1.78,1.35,4.07,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78221016,0,5589.32,0.87,0.99,4.56,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78209253,0,5613,0.92,0.96,4.5,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.78226,0,5708,1.49,0.96,4.08,503.436
Kepler-319 d,1,3,Transit,2014,Kepler,31.7821117,0,5589.32,0.87,0.99,4.56,503.436
Kepler-32 b,1,5,Transit,2011,Kepler,0,0,3731,0.57,0,0,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.9012,0,3793,0.53,0.54,0,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,0,0,3801,0.53,0.57,0,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90128282,0,3903,0.54,0.57,4.72,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.901,0,3787,0.51,0.51,4.74,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.901269,0,4061,0.52,0.55,4.74,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90125513,0,3727,0.5,0.52,0,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90128282,0,3727,0.5,0.52,4.76,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.9012915,0,3791,0.57,0.57,4.67,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90124,1303,3900,0.53,0.58,4.64,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90129534,0,3791,0.57,0.57,4.67,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.901,9.4,0,0.53,0.57,0,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90127815,0,3791,0.57,0.57,4.67,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90128282,0,3727,0.5,0.52,4.76,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90127815,0,3731,0.5,0.51,4.75,323.847
Kepler-32 b,1,5,Transit,2011,Kepler,5.90128282,0,3727,0.5,0.52,4.76,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75210645,0,3727,0.5,0.52,4.76,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.7522,0,3793,0.53,0.54,0,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75210645,0,3727,0.5,0.52,4.76,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.752,7.7,0,0.53,0.57,0,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,0,0,3801,0.53,0.57,0,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75208025,0,3791,0.57,0.57,4.67,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.7522,158.9,3900,0.53,0.58,4.64,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75209691,0,3731,0.5,0.51,4.75,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,0,0,3731,0.57,0,0,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75208271,0,3791,0.57,0.57,4.67,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75210645,0,3903,0.54,0.57,4.72,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75245953,0,3727,0.5,0.52,0,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.752,0,3787,0.51,0.51,4.74,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75210645,0,3727,0.5,0.52,4.76,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.75209691,0,3791,0.57,0.57,4.67,323.847
Kepler-32 c,1,5,Transit,2011,Kepler,8.752167,0,4061,0.52,0.55,4.74,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78076945,0,3727,0.5,0.52,4.76,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.780806,0,4061,0.52,0.55,4.74,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78078241,0,3791,0.57,0.57,4.67,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78076945,0,3727,0.5,0.52,4.76,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78073412,0,3791,0.57,0.57,4.67,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.7809011,0,3791,0.57,0.57,4.67,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,0,0,3801,0.53,0.57,0,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.7802,0,3900,0.53,0.58,4.64,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78076945,0,3727,0.5,0.52,4.76,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,0,0,3731,0.57,0,0,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78078241,0,3731,0.5,0.51,4.75,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78068566,0,3791,0.57,0.57,4.67,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78076945,0,3903,0.54,0.57,4.72,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78033066,0,3727,0.5,0.52,0,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.7802,0,3793,0.53,0.54,0,323.847
Kepler-32 d,1,5,Transit,2012,Kepler,22.78,0,3787,0.51,0.51,4.74,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89601379,0,3727,0.5,0.52,4.76,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89600521,0,3731,0.5,0.51,4.75,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.896029,0,3727,0.5,0.52,0,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,0,0,3801,0.53,0.57,0,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,0,0,3731,0.57,0,0,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89601379,0,3727,0.5,0.52,4.76,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89602274,0,3791,0.57,0.57,4.67,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89601379,0,3903,0.54,0.57,4.72,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.896,0,3793,0.53,0.54,0,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89601166,0,3791,0.57,0.57,4.67,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.896,0,3900,0.53,0.58,4.64,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89600521,0,3791,0.57,0.57,4.67,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.896009,0,4061,0.52,0.55,4.74,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.89601379,0,3727,0.5,0.52,4.76,323.847
Kepler-32 e,1,5,Transit,2012,Kepler,2.896,0,3787,0.51,0.51,4.74,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0,0,3801,0.53,0.57,0,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295884,0,3727,0.5,0.52,4.76,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0,0,3731,0.57,0,0,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295972,0,3791,0.57,0.57,4.67,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295791,0,3791,0.57,0.57,4.67,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295884,0,3727,0.5,0.52,4.76,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295905,0,3791,0.57,0.57,4.67,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74296,0,3900,0.53,0.58,4.64,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295884,0,3903,0.54,0.57,4.72,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74296,0,3793,0.53,0.54,0,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295791,0,3731,0.5,0.51,4.75,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.742956,0,4061,0.52,0.55,4.74,323.847
Kepler-32 f,1,5,Transit,2012,Kepler,0.74295884,0,3727,0.5,0.52,4.76,323.847
Kepler-320 b,1,2,Transit,2014,Kepler,8.37159554,0,6426,1.77,1.18,4.01,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.37159554,0,6036.53,1.41,1.12,4.19,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.37160502,0,6412,1.04,1.08,4.44,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.37160502,0,6412,1.04,1.08,4.44,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.37160502,0,6453,1.53,1.33,4.19,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.37160502,0,6412,1.04,1.08,4.44,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,8.371554,0,6435,1.11,0,4.42,826.613
Kepler-320 b,1,2,Transit,2014,Kepler,0,0,6134,1.27,0,0,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.93457936,0,6036.53,1.41,1.12,4.19,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346606,0,6426,1.77,1.18,4.01,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346563,0,6412,1.04,1.08,4.44,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346606,0,6036.53,1.41,1.12,4.19,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.934937,0,6435,1.11,0,4.42,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,0,0,6134,1.27,0,0,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346563,0,6412,1.04,1.08,4.44,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346563,0,6453,1.53,1.33,4.19,826.613
Kepler-320 c,1,2,Transit,2014,Kepler,17.9346563,0,6412,1.04,1.08,4.44,826.613
Kepler-321 b,1,2,Transit,2014,Kepler,4.91538707,0,5881,1.07,1.06,4.41,384.542
Kepler-321 b,1,2,Transit,2014,Kepler,4.915379,0,5740,1.19,0,4.3,384.542
Kepler-321 b,1,2,Transit,2014,Kepler,4.91538545,0,5762.08,0.99,1.03,4.46,384.542
Kepler-321 b,1,2,Transit,2014,Kepler,4.91538545,0,5772,0.96,1.02,4.49,384.542
